Time,Water_Level
2015-01-10 10:00:00,0.8694999814033508
2015-01-10 11:00:00,0.859000027179718
2015-01-10 12:00:00,0.7480000257492065
2015-01-10 13:00:00,0.6349999904632568
2015-01-10 14:00:00,0.5059999823570251
2015-01-10 15:00:00,0.39730000495910645
2015-01-10 16:00:00,0.3100000023841858
2015-01-10 17:00:00,0.2485000044107437
2015-01-10 18:00:00,0.28999999165534973
2015-01-10 19:00:00,0.20000000298023224
2015-01-10 20:00:00,0.10300000011920929
2015-01-10 21:00:00,0.04500000178813934
2015-01-10 22:00:00,0.017999999225139618
2015-01-10 23:00:00,-0.04399999976158142
2015-01-11 00:00:00,-0.12780000269412994
2015-01-11 01:00:00,-0.1459999978542328
2015-01-11 02:00:00,-0.1387999951839447
2015-01-11 03:00:00,-0.13300000131130219
2015-01-11 04:00:00,-0.18299999833106995
2015-01-11 05:00:00,-0.2840000092983246
2015-01-11 06:00:00,-0.367000013589859
2015-01-11 07:00:00,-0.37549999356269836
2015-01-11 08:00:00,-0.34200000762939453
2015-01-11 09:00:00,-0.17399999499320984
2015-01-11 10:00:00,0.03400000184774399
2015-01-11 11:00:00,0.2329999953508377
2015-01-11 12:00:00,0.34850001335144043
2015-01-11 13:00:00,0.31299999356269836
2015-01-11 14:00:00,0.24500000476837158
2015-01-11 15:00:00,0.20399999618530273
2015-01-11 16:00:00,0.18850000202655792
2015-01-11 17:00:00,0.23999999463558197
2015-01-11 18:00:00,0.33399999141693115
2015-01-11 19:00:00,0.4269999861717224
2015-01-11 20:00:00,0.550000011920929
2015-01-11 21:00:00,0.574999988079071
2015-01-11 22:00:00,0.5350000262260437
2015-01-11 23:00:00,0.49300000071525574
2015-01-12 00:00:00,0.5130000114440918
2015-01-12 01:00:00,0.5429999828338623
2015-01-12 02:00:00,0.6330000162124634
2015-01-12 03:00:00,0.7135999798774719
2015-01-12 04:00:00,0.7404999732971191
2015-01-12 05:00:00,0.7329999804496765
2015-01-12 06:00:00,0.6759999990463257
2015-01-12 07:00:00,0.6341000199317932
2015-01-12 08:00:00,0.593999981880188
2015-01-12 09:00:00,0.5
2015-01-12 10:00:00,0.4569999873638153
2015-01-12 11:00:00,0.414000004529953
2015-01-12 12:00:00,0.3529999852180481
2015-01-12 13:00:00,0.2759999930858612
2015-01-12 14:00:00,0.1550000011920929
2015-01-12 15:00:00,0.05000000074505806
2015-01-12 16:00:00,-0.012000000104308128
2015-01-12 17:00:00,-0.006000000052154064
2015-01-12 18:00:00,0.05000000074505806
2015-01-12 19:00:00,0.11900000274181366
2015-01-12 20:00:00,0.16500000655651093
2015-01-12 21:00:00,0.2070000022649765
2015-01-12 22:00:00,0.18700000643730164
2015-01-12 23:00:00,0.14499999582767487
2015-01-13 00:00:00,0.11299999803304672
2015-01-13 01:00:00,0.11100000143051147
2015-01-13 02:00:00,0.09399999678134918
2015-01-13 03:00:00,0.07000000029802322
2015-01-13 04:00:00,0.13300000131130219
2015-01-13 05:00:00,0.24500000476837158
2015-01-13 06:00:00,0.3400000035762787
2015-01-13 07:00:00,0.37400001287460327
2015-01-13 08:00:00,0.4309999942779541
2015-01-13 09:00:00,0.4586000144481659
2015-01-13 10:00:00,0.5049999952316284
2015-01-13 11:00:00,0.5870000123977661
2015-01-13 12:00:00,0.6179999709129333
2015-01-13 13:00:00,0.6330000162124634
2015-01-13 14:00:00,0.6510000228881836
2015-01-13 15:00:00,0.6039999723434448
2015-01-13 16:00:00,0.5429999828338623
2015-01-13 17:00:00,0.49300000071525574
2015-01-13 18:00:00,0.46299999952316284
2015-01-13 19:00:00,0.42500001192092896
2015-01-13 20:00:00,0.3840000033378601
2015-01-13 21:00:00,0.33500000834465027
2015-01-13 22:00:00,0.33500000834465027
2015-01-13 23:00:00,0.3700000047683716
2015-01-14 00:00:00,0.4169999957084656
2015-01-14 01:00:00,0.48399999737739563
2015-01-14 02:00:00,0.508400022983551
2015-01-14 03:00:00,0.546999990940094
2015-01-14 04:00:00,0.5120000243186951
2015-01-14 05:00:00,0.5239999890327454
2015-01-14 06:00:00,0.5199999809265137
2015-01-14 07:00:00,0.4129999876022339
2015-01-14 08:00:00,0.3930000066757202
2015-01-14 09:00:00,0.37599998712539673
2015-01-14 10:00:00,0.38999998569488525
2015-01-14 11:00:00,0.48890000581741333
2015-01-14 12:00:00,0.3970000147819519
2015-01-14 13:00:00,0.351500004529953
2015-01-14 14:00:00,0.33799999952316284
2015-01-14 15:00:00,0.25699999928474426
2015-01-14 16:00:00,0.3140000104904175
2015-01-14 17:00:00,0.37139999866485596
2015-01-14 18:00:00,0.39410001039505005
2015-01-14 19:00:00,0.36000001430511475
2015-01-14 20:00:00,0.2849999964237213
2015-01-14 21:00:00,0.2467000037431717
2015-01-14 22:00:00,0.2849999964237213
2015-01-14 23:00:00,0.3700000047683716
2015-01-15 00:00:00,0.4909999966621399
2015-01-15 01:00:00,0.5899999737739563
2015-01-15 02:00:00,0.6129999756813049
2015-01-15 03:00:00,0.5849999785423279
2015-01-15 04:00:00,0.5109999775886536
2015-01-15 05:00:00,0.5040000081062317
2015-01-15 06:00:00,0.5
2015-01-15 07:00:00,0.5440000295639038
2015-01-15 08:00:00,0.6549999713897705
2015-01-15 09:00:00,0.7369999885559082
2015-01-15 10:00:00,0.7404999732971191
2015-01-15 11:00:00,0.7139999866485596
2015-01-15 12:00:00,0.6399999856948853
2015-01-15 13:00:00,0.5910000205039978
2015-01-15 14:00:00,0.5440000295639038
2015-01-15 15:00:00,0.4690000116825104
2015-01-15 16:00:00,0.43299999833106995
2015-01-15 17:00:00,0.3869999945163727
2015-01-15 18:00:00,0.33899998664855957
2015-01-15 19:00:00,0.3149999976158142
2015-01-15 20:00:00,0.32100000977516174
2015-01-15 21:00:00,0.28299999237060547
2015-01-15 22:00:00,0.19699999690055847
2015-01-15 23:00:00,0.1469999998807907
2015-01-16 00:00:00,0.14149999618530273
2015-01-16 01:00:00,0.15299999713897705
2015-01-16 02:00:00,0.19499999284744263
2015-01-16 03:00:00,0.19699999690055847
2015-01-16 04:00:00,0.25699999928474426
2015-01-16 05:00:00,0.3659999966621399
2015-01-16 06:00:00,0.3930000066757202
2015-01-16 07:00:00,0.3370000123977661
2015-01-16 08:00:00,0.2939999997615814
2015-01-16 09:00:00,0.30000001192092896
2015-01-16 10:00:00,0.2759999930858612
2015-01-16 11:00:00,0.2879999876022339
2015-01-16 12:00:00,0.3269999921321869
2015-01-16 13:00:00,0.35499998927116394
2015-01-16 14:00:00,0.4359999895095825
2015-01-16 15:00:00,0.4300000071525574
2015-01-16 16:00:00,0.3880000114440918
2015-01-16 17:00:00,0.3799999952316284
2015-01-16 18:00:00,0.3569999933242798
